DateTime,Date,Volume,Transaction,Value,Open,High,Low,Dir,Change,ForeignBuy,ForeignSell,ForeignNet,TrustBuy,TrustSell,TrustNet,DealerNet,DealerBuy,DealerSell,InvestorsNet,PE-Ratio,PBR,Yield,Close
2013-03-19,20130319,50765167,11099,5104261200,101.0,101.5,99.6,-,0.5,16753000.0,42771603.0,-26018603.0,73000,1983000,-1910000,-190000,825000.0,1015000.0,-28118603,15.6,3.58,3.0,100.0
2013-03-20,20130320,64024225,13861,6344606455,99.5,99.5,98.8,-,1.2,23986586.0,56627727.0,-32641141.0,32000,330000,-298000,779000,2171000.0,1392000.0,-32160141,15.41,3.54,3.04,98.8
2013-03-21,20130321,58467748,13448,5799884434,98.8,100.5,98.7,-,0.1,21982930.0,50181799.0,-28198869.0,920000,1305000,-385000,1400000,2891000.0,1491000.0,-27183869,15.4,3.54,3.04,98.7
2013-03-22,20130322,44937030,12072,4420118840,98.6,99.1,98.0,-,0.7,12341000.0,35107077.0,-22766077.0,210000,1956000,-1746000,-66000,1354000.0,1420000.0,-24578077,15.29,3.51,3.06,98.0
2013-03-25,20130325,25469505,7606,2540453602,99.9,100.5,99.2,+,1.5,16990000.0,13559895.0,3430105.0,0,289000,-289000,-943000,330000.0,1273000.0,2198105,15.52,3.57,3.02,99.5
2013-03-26,20130326,27220058,8019,2698733342,99.2,99.4,98.8,-,0.5,14581749.0,23509905.0,-8928156.0,104000,1209000,-1105000,153000,490000.0,337000.0,-9880156,15.44,3.55,3.03,99.0
2013-03-27,20130327,29969023,7304,2992059750,99.0,100.5,98.8,+,1.5,20269000.0,20099374.0,169626.0,127000,1452000,-1325000,-1622000,226000.0,1848000.0,-2777374,15.68,3.6,2.99,100.5
2013-03-28,20130328,29558310,7232,2945126900,100.0,100.5,99.3,-,0.5,18962995.0,24480344.0,-5517349.0,0,296000,-296000,-1115000,751000.0,1866000.0,-6928349,15.6,3.58,3.0,100.0
2013-03-29,20130329,19003253,5024,1907250000,100.0,101.0,99.8,+,0.5,13477000.0,13009306.0,467694.0,46000,407000,-361000,-89000,411000.0,500000.0,17694,15.68,3.6,2.99,100.5
2013-04-01,20130401,16374716,4450,1657592413,101.0,102.0,100.5,+,0.5,10740060.0,8945000.0,1795060.0,70000,670000,-600000,-521000,394000.0,915000.0,674060,15.76,3.62,2.97,101.0
2013-04-02,20130402,22334113,6500,2242499100,100.5,101.0,99.8,-,0.5,13627300.0,20167060.0,-6539760.0,163000,188000,-25000,-306000,315000.0,621000.0,-6870760,15.68,3.6,2.99,100.5
2013-04-03,20130403,27097381,6886,2731161500,101.5,101.5,100.0, ,0.0,20627682.0,23412617.0,-2784935.0,200000,423000,-223000,-877000,48000.0,925000.0,-3884935,15.68,3.6,2.99,100.5
2013-04-08,20130408,58367917,11496,5768632279,99.0,99.5,98.5,-,2.0,37478980.0,53306944.0,-15827964.0,58000,135000,-77000,612000,1427000.0,815000.0,-15292964,15.37,3.53,3.05,98.5
2013-04-09,20130409,41316418,10389,4045349536,98.0,98.5,97.5,-,1.0,16017671.0,39278217.0,-23260546.0,645000,62000,583000,1166749,1519000.0,352251.0,-21510797,15.21,3.49,3.08,97.5
2013-04-10,20130410,36746778,7197,3604766222,98.8,98.8,97.7,+,0.8,22518723.0,34704937.0,-12186214.0,674000,0,674000,409000,914000.0,505000.0,-11103214,15.34,3.52,3.05,98.3
2013-04-11,20130411,57867486,12430,5799700086,99.0,101.5,98.8,+,3.2,42652292.0,39732374.0,2919918.0,1048000,1131000,-83000,1440000,3797000.0,2357000.0,4276918,15.83,3.64,2.96,101.5
2013-04-12,20130412,19568004,5602,1968624772,101.5,101.5,100.0,-,1.0,15140000.0,14880565.0,259435.0,66000,0,66000,-961000,313000.0,1274000.0,-635565,15.68,3.6,2.99,100.5
2013-04-15,20130415,23440616,6275,2343267705,100.5,101.0,99.1,-,1.1,14837846.0,18298300.0,-3460454.0,207000,799000,-592000,284000,1226000.0,942000.0,-3768454,15.51,3.56,3.02,99.4
2013-04-16,20130416,35918924,8309,3576311040,98.2,101.0,98.2,+,1.1,26345098.0,28525427.0,-2180329.0,83000,608000,-525000,1511000,2403000.0,892000.0,-1194329,15.68,3.6,2.99,100.5
2013-04-17,20130417,35897101,7663,3598786346,101.5,101.5,99.7,-,0.5,31222000.0,30446996.0,775004.0,232000,215164,16836,-473000,958000.0,1431000.0,318840,15.6,3.58,3.0,100.0
2013-04-18,20130418,33083804,7209,3316064572,100.0,101.0,99.4,-,0.1,23297000.0,27942054.0,-4645054.0,0,401000,-401000,1172000,1818000.0,646000.0,-3874054,15.59,3.58,3.0,99.9
2013-04-19,20130419,66950314,15197,7110036743,105.5,106.5,105.5,+,6.6,34804000.0,17785895.0,17018105.0,4394000,400000,3994000,684000,2983000.0,2299000.0,21696105,16.61,3.82,2.82,106.5
2013-04-22,20130422,72502228,16146,7859371624,108.5,109.5,107.5,+,2.0,57421000.0,39552000.0,17869000.0,2657499,208000,2449499,-151000,2234000.0,2385000.0,20167499,16.93,3.89,2.76,108.5
2013-04-23,20130423,46146072,10405,4903358892,106.5,107.5,105.5,-,2.5,34513000.0,36318175.0,-1805175.0,460000,609000,-149000,1542000,2032000.0,490000.0,-412175,16.54,3.8,2.83,106.0
2013-04-24,20130424,35495750,10908,3753132000,106.5,107.0,104.5, ,0.0,23776000.0,24756785.0,-980785.0,130000,12000,118000,1633000,2488000.0,855000.0,770215,16.54,3.8,2.83,106.0
2013-04-25,20130425,26287666,7044,2792181370,106.0,107.0,105.5,+,1.0,18790000.0,11384502.0,7405498.0,424000,396000,28000,-729000,1010000.0,1739000.0,6704498,16.69,3.84,2.8,107.0
2013-04-26,20130426,36776724,11735,3975714992,107.0,109.0,107.0,+,1.5,31537000.0,13197700.0,18339300.0,408000,762000,-354000,-2391000,1396000.0,3787000.0,15594300,16.93,3.89,2.76,108.5
2013-04-29,20130429,21092377,6502,2279129984,108.5,108.5,107.5,-,0.5,18007000.0,10854150.0,7152850.0,60000,257000,-197000,-389000,399000.0,788000.0,6566850,16.85,3.87,2.78,108.0
2013-04-30,20130430,34612725,10732,3772841445,108.5,109.5,108.5,+,1.5,30762044.0,19227249.0,11534795.0,306000,728000,-422000,609000,1031000.0,422000.0,11721795,17.08,3.92,2.74,109.5
2013-05-02,20130502,38796887,10471,4272592070,110.0,111.0,109.0,+,1.0,35052262.0,16950720.0,18101542.0,211000,189000,22000,-1525000,941000.0,2466000.0,16598542,17.24,3.96,2.71,110.5
2013-05-03,20130503,36621737,9832,4072080617,111.5,112.5,110.0,-,0.5,29338735.0,23087758.0,6250977.0,210000,291000,-81000,-3059000,919000.0,3978000.0,3110977,17.16,3.94,2.73,110.0
2013-05-06,20130506,19393798,6706,2156914078,111.5,111.5,110.5,+,1.5,17494806.0,8125447.0,9369359.0,236000,387000,-151000,-2016000,496000.0,2512000.0,7202359,17.39,4.0,2.69,111.5
2013-05-07,20130507,22448180,7353,2521248290,112.0,113.0,111.0,+,1.0,20309500.0,10754736.0,9554764.0,0,355000,-355000,-362000,303000.0,665000.0,8837764,17.55,4.03,2.67,112.5
2013-05-08,20130508,42509709,11870,4842348356,112.5,115.0,112.5,+,2.0,37784407.0,20923209.0,16861198.0,6000,307000,-301000,-936000,954000.0,1890000.0,15624198,17.86,4.1,2.62,114.5
2013-05-09,20130509,27606177,9101,3186565567,116.0,116.0,114.5,+,0.5,21034804.0,12639529.0,8395275.0,2199000,284000,1915000,1000,758000.0,757000.0,10311275,17.94,4.12,2.61,115.0
2013-05-10,20130510,27536736,7521,3146083904,115.0,115.0,113.5,-,0.5,23920569.0,12432139.0,11488430.0,0,999000,-999000,-15000,583000.0,598000.0,10474430,17.86,4.1,2.62,114.5
2013-05-13,20130513,18263266,3993,2094696397,115.0,115.5,114.0, ,0.0,15756600.0,4253384.0,11503216.0,0,315000,-315000,-1091000,388000.0,1479000.0,10097216,17.86,4.1,2.62,114.5
2013-05-14,20130514,27855127,7881,3224146605,115.5,116.5,115.0,+,1.0,24513009.0,6748810.0,17764199.0,1000,1473999,-1472999,-802000,335000.0,1137000.0,15489200,18.02,4.14,2.6,115.5
2013-05-15,20130515,29107560,6849,3338273993,115.0,116.0,113.5,-,0.5,22004000.0,19929533.0,2074467.0,50000,664000,-614000,1687410,2168410.0,481000.0,3147877,17.94,3.89,2.61,115.0
2013-05-16,20130516,45770439,10033,5227824787,115.0,116.0,113.0,-,1.5,32527734.0,37294324.0,-4766590.0,0,525000,-525000,1677000,2494000.0,817000.0,-3614590,17.09,3.84,2.64,113.5
2013-05-17,20130517,19316452,6145,2177150076,112.0,113.5,111.5, ,0.0,14069000.0,9965151.0,4103849.0,0,534000,-534000,206000,1319000.0,1113000.0,3775849,17.09,3.84,2.64,113.5
2013-05-20,20130520,16882054,4897,1911454937,112.5,114.0,112.5,+,0.5,13711686.0,10759662.0,2952024.0,0,311000,-311000,-411000,510000.0,921000.0,2230024,17.17,3.86,2.63,114.0
2013-05-21,20130521,17238193,5038,1941365116,113.0,113.5,112.0,-,1.5,10970604.0,11415081.0,-444477.0,0,416000,-416000,940000,1815000.0,875000.0,79523,16.94,3.81,2.67,112.5
2013-05-22,20130522,34068421,8462,3821447086,112.5,113.5,111.0,-,0.5,24943360.0,29835971.0,-4892611.0,0,421000,-421000,779000,1631000.0,852000.0,-4534611,16.87,3.79,2.68,112.0
2013-05-23,20130523,46874809,12254,5132481372,110.5,111.5,108.0,-,4.0,19485540.0,35437923.0,-15952383.0,500000,1772000,-1272000,-811000,2356000.0,3167000.0,-18035383,16.27,3.65,2.78,108.0
2013-05-24,20130524,26736102,7786,2929037118,109.5,110.5,108.5,+,1.5,10116776.0,14183638.0,-4066862.0,1000,115000,-114000,-611000,1933000.0,2544000.0,-4791862,16.49,3.71,2.74,109.5
2013-05-27,20130527,19161396,6339,2129098594,109.5,112.0,109.5,+,2.5,9516564.0,11430900.0,-1914336.0,142000,55000,87000,603000,1723000.0,1120000.0,-1224336,16.87,3.79,2.68,112.0
2013-05-28,20130528,22762131,5944,2520915219,112.0,112.5,109.5,-,2.5,7231000.0,20008900.0,-12777900.0,3170000,203000,2967000,159000,1249000.0,1090000.0,-9651900,16.49,3.71,2.74,109.5
2013-05-29,20130529,16781832,4809,1865802389,110.5,112.0,110.5,+,1.5,13441425.0,12143066.0,1298359.0,400000,197000,203000,-508000,345000.0,853000.0,993359,16.72,3.76,2.7,111.0
2013-05-30,20130530,36121568,6534,3987922980,111.0,111.5,109.5,-,1.0,25770000.0,32189000.0,-6419000.0,4000,120000,-116000,-429876,1177000.0,1606876.0,-6964876,16.57,3.72,2.73,110.0
2013-05-31,20130531,37205933,7620,4086301119,111.5,111.5,109.0,-,0.5,29046250.0,33641841.0,-4595591.0,8000,60000,-52000,-681000,555000.0,1236000.0,-5328591,16.49,3.71,2.74,109.5
2013-06-03,20130603,35834419,9111,3858216000,108.0,108.5,106.5,-,2.0,13642000.0,29138677.0,-15496677.0,0,111000,-111000,307000,1255000.0,948000.0,-15300677,16.19,3.64,2.79,107.5
2013-06-04,20130604,27476915,6964,2987301735,109.0,110.0,107.5,+,1.5,24182000.0,20257013.0,3924987.0,0,546000,-546000,-1571000,300000.0,1871000.0,1807987,16.42,3.69,2.75,109.0
2013-06-05,20130605,25581235,4331,2802975365,109.5,110.5,108.5,+,0.5,22248087.0,20555684.0,1692403.0,9000,351000,-342000,-117000,479000.0,596000.0,1233403,16.49,3.71,2.74,109.5
2013-06-06,20130606,34251239,8225,3696663148,108.5,109.5,107.0,-,2.0,20610462.0,29200724.0,-8590262.0,0,115000,-115000,1096000,1788000.0,692000.0,-7609262,16.19,3.64,2.79,107.5
2013-06-07,20130607,33085685,9288,3599966794,108.0,109.5,108.0,+,1.0,20544000.0,23775606.0,-3231606.0,291000,892000,-601000,-731000,1100000.0,1831000.0,-4563606,16.34,3.67,2.76,108.5
2013-06-10,20130610,21941087,5544,2389739825,110.0,110.0,108.0, ,0.0,8281000.0,18155277.0,-9874277.0,314000,43000,271000,3037000,3478000.0,441000.0,-6566277,16.34,3.67,2.76,108.5
2013-06-11,20130611,37162875,7971,4039110540,110.0,110.0,108.0,-,0.5,25778000.0,33125381.0,-7347381.0,258000,0,258000,108000,965000.0,857000.0,-6981381,16.27,3.65,2.78,108.0
2013-06-13,20130613,61059253,15038,6426059165,106.0,107.0,104.0,-,3.5,26605968.0,54480117.0,-27874149.0,591000,269000,322000,2215000,3269000.0,1054000.0,-25337149,15.74,3.54,2.87,104.5
2013-06-14,20130614,41207256,8686,4344673136,105.0,106.0,104.5,+,1.5,32333000.0,29369184.0,2963816.0,593000,0,593000,-3849000,629000.0,4478000.0,-292184,15.96,3.59,2.83,106.0
2013-06-17,20130617,23014898,7015,2427943688,105.5,106.0,105.0, ,0.0,13258000.0,19100810.0,-5842810.0,629000,7000,622000,658000,900000.0,242000.0,-4562810,15.96,3.59,2.83,106.0
2013-06-18,20130618,31676097,6753,3345414299,105.0,106.5,104.5,+,0.5,18891540.0,23013983.0,-4122443.0,0,118000,-118000,507000,1286000.0,779000.0,-3733443,16.04,3.6,2.82,106.5
2013-06-19,20130619,22084611,5112,2334582437,106.0,106.5,105.0,-,1.0,8575000.0,19685840.0,-11110840.0,330000,116000,214000,1134000,1677000.0,543000.0,-9762840,15.89,3.57,2.83,105.5
2013-06-20,20130620,29998376,8257,3129908604,105.0,105.5,103.5,-,1.5,14370000.0,24919915.0,-10549915.0,91000,124000,-33000,331000,1337000.0,1006000.0,-10251915,15.66,3.52,2.88,104.0
2013-06-21,20130621,39844187,8632,4087505319,102.0,103.5,101.5,-,0.5,21513947.0,28007700.0,-6493753.0,1094000,623000,471000,-590000,1684000.0,2274000.0,-6612753,15.59,3.5,2.89,103.5
2013-06-24,20130624,54091378,12255,5489104333,102.5,102.5,100.0,-,2.5,23152000.0,48480355.0,-25328355.0,304000,643000,-339000,645000,1991000.0,1346000.0,-25022355,15.21,3.42,2.96,101.0
2013-06-25,20130625,33897665,8672,3438163165,101.0,103.0,101.0, ,0.0,19543000.0,27242539.0,-7699539.0,80000,250000,-170000,2232000,3276000.0,1044000.0,-5637539,15.21,3.42,2.96,101.0
2013-06-26,20130626,55865189,12682,5734087278,103.0,104.0,101.5,+,0.5,37771000.0,47284604.0,-9513604.0,1186000,68000,1118000,-199000,1446000.0,1645000.0,-8594604,15.29,3.43,2.95,101.5
2013-06-27,20130627,46982476,12441,4874831619,103.0,105.0,103.0,+,3.0,32756000.0,34679311.0,-1923311.0,304000,0,304000,-1347000,1194000.0,2541000.0,-2966311,15.74,3.54,2.86,104.5
2013-06-28,20130628,74514857,15111,8058161932,106.0,111.0,105.0,+,6.5,50187282.0,41923686.0,8263596.0,220000,717000,-497000,-2427000,1161000.0,3588000.0,5339596,16.72,3.76,2.69,111.0
2013-07-01,20130701,51935015,14947,5643988850,109.0,109.5,108.0,-,3.0,25849906.0,39462311.0,-13612405.0,25000,850000,-825000,1517000,3637000.0,2120000.0,-12920405,16.27,3.65,2.77,108.0
2013-07-02,20130702,44982283,12114,4926391907,109.0,110.0,108.5,+,2.0,15004385.0,24297788.0,-9293403.0,302000,329000,-27000,3229000,3591000.0,362000.0,-6091403,16.57,3.72,2.72,110.0
2013-07-03,20130703,44740088,11083,4763771416,107.0,107.0,105.5,X,0.0,23517961.0,19505700.0,4012261.0,174000,15000,159000,-5127000,494000.0,5621000.0,-955739,16.11,3.62,2.79,107.0
2013-07-04,20130704,24500705,7185,2612823435,106.5,107.0,106.0, ,0.0,17024000.0,13478009.0,3545991.0,83000,134000,-51000,-91000,549000.0,640000.0,3403991,16.11,3.62,2.79,107.0
2013-07-05,20130705,28276621,8054,3076586844,107.5,109.5,107.0,+,2.0,22332000.0,12708400.0,9623600.0,332000,61000,271000,275000,989000.0,714000.0,10169600,16.42,3.69,2.74,109.0
2013-07-08,20130708,32770668,8927,3465016640,107.0,108.0,104.5,-,4.0,16888000.0,28259000.0,-11371000.0,290000,5000,285000,-277000,1176000.0,1453000.0,-11363000,15.81,3.55,2.85,105.0
2013-07-09,20130709,35511970,7985,3723458270,104.5,106.5,103.5,+,1.0,26129290.0,30119500.0,-3990210.0,402000,573000,-171000,168000,1152000.0,984000.0,-3993210,15.96,3.59,2.82,106.0
2013-07-10,20130710,22082402,6180,2339157112,104.5,107.0,104.5, ,0.0,15799000.0,15092850.0,706150.0,200000,125000,75000,-673000,614000.0,1287000.0,108150,15.96,3.59,2.82,106.0
2013-07-11,20130711,56918428,13597,6191867732,107.5,109.5,107.5,+,3.5,48521138.0,26332936.0,22188202.0,609000,338991,270009,-1105000,984000.0,2089000.0,21353211,16.49,3.71,2.73,109.5
2013-07-12,20130712,31046000,8347,3400554500,109.5,110.0,108.5,+,0.5,28307000.0,13189000.0,15118000.0,294000,1336000,-1042000,-1475000,42000.0,1517000.0,12601000,16.57,3.72,2.72,110.0
2013-07-15,20130715,33373340,7527,3638316428,108.5,109.5,108.0,-,0.5,28133442.0,16786618.0,11346824.0,109000,238000,-129000,-68000,484000.0,552000.0,11149824,16.49,3.71,2.73,109.5
2013-07-16,20130716,35961041,7121,3873701928,108.5,109.0,107.0,-,1.5,26520000.0,25084672.0,1435328.0,100000,2833000,-2733000,822000,1392000.0,570000.0,-475672,16.27,3.65,2.77,108.0
2013-07-17,20130717,40121705,7538,4346512130,108.0,109.0,107.0,+,1.0,36351462.0,24257489.0,12093973.0,36000,798000,-762000,-1599000,133000.0,1732000.0,9732973,16.42,3.69,2.74,109.0
2013-07-18,20130718,53223397,10862,5664708225,107.5,108.0,105.5,-,3.5,38475000.0,41621821.0,-3146821.0,6000,934236,-928236,1171000,1845000.0,674000.0,-2904057,15.89,3.57,2.83,105.5
2013-07-19,20130719,123330486,33783,12202689402,99.4,99.7,98.2,-,7.3,44620100.0,95292556.0,-50672456.0,665000,4413000,-3748000,703000,2926000.0,2223000.0,-53717456,14.79,3.32,3.04,98.2
2013-07-22,20130722,88048437,23948,8606772405,98.0,98.4,96.9,-,1.2,39280726.0,73161877.0,-33881151.0,60000,1130000,-1070000,2722000,3098000.0,376000.0,-32229151,14.61,3.28,3.08,97.0
2013-07-23,20130723,85595131,20652,8570434000,98.5,101.5,98.5,+,3.0,56057595.0,60691471.0,-4633876.0,621000,366000,255000,857000,2283000.0,1426000.0,-3521876,15.06,3.38,2.99,100.0
2013-07-24,20130724,58355933,13201,5938843166,100.5,103.0,100.0,+,2.0,40130400.0,39518000.0,612400.0,15000,122000,-107000,-167000,1065000.0,1232000.0,338400,15.36,3.45,2.93,102.0
2013-07-25,20130725,37559307,9555,3849460654,102.0,103.5,101.0,+,0.5,26679320.0,25162900.0,1516420.0,432000,283000,149000,-703000,343000.0,1046000.0,962420,15.44,3.47,2.92,102.5
2013-07-26,20130726,31817666,7680,3249114932,103.0,103.0,101.0, ,0.0,21607230.0,26142620.0,-4535390.0,0,384000,-384000,-121000,528000.0,649000.0,-5040390,15.44,3.47,2.92,102.5
2013-07-29,20130729,38334123,9559,3858681300,100.0,101.5,100.0,-,2.5,21923250.0,32944837.0,-11021587.0,581000,432000,149000,-705000,143000.0,848000.0,-11577587,15.06,3.38,2.99,100.0
2013-07-30,20130730,33871602,8756,3442691070,100.5,102.5,100.5,+,2.0,25535000.0,26622000.0,-1087000.0,800000,872000,-72000,373000,761000.0,388000.0,-786000,15.36,3.45,2.93,102.0
2013-07-31,20130731,36997795,7128,3780910590,101.5,103.0,101.0,+,0.5,29188543.0,28839789.0,348754.0,12000,495000,-483000,-143000,479000.0,622000.0,-277246,15.44,3.47,2.92,102.5
2013-08-01,20130801,32509794,7756,3285635040,102.0,102.0,100.0,-,2.0,20945033.0,28393971.0,-7448938.0,0,277000,-277000,-296000,374000.0,670000.0,-8021938,15.14,3.4,2.98,100.5
2013-08-02,20130802,28039940,7866,2845200929,102.5,103.0,100.0, ,0.0,23240553.0,20648421.0,2592132.0,67000,895000,-828000,-54000,600000.0,654000.0,1710132,15.14,3.4,2.98,100.5
2013-08-05,20130805,23372612,6400,2349053712,100.0,101.5,99.9, ,0.0,14907238.0,17834000.0,-2926762.0,30000,2138000,-2108000,399000,764000.0,365000.0,-4635762,15.14,3.4,2.98,100.5
2013-08-06,20130806,42787275,13012,4242132263,100.5,100.5,98.6,-,1.7,17268086.0,36998700.0,-19730614.0,0,420000,-420000,-13000,655000.0,668000.0,-20163614,14.88,3.34,3.03,98.8
2013-08-07,20130807,45969616,15082,4484924070,98.5,98.5,97.0,-,1.8,15935000.0,39035660.0,-23100660.0,124000,715000,-591000,-587000,139000.0,726000.0,-24278660,14.61,3.28,3.08,97.0
2013-08-08,20130808,55873275,14412,5383171749,96.0,97.1,95.3,-,0.6,14847139.0,46908473.0,-32061334.0,165000,1112000,-947000,209000,1003000.0,794000.0,-32799334,14.52,3.26,3.1,96.4
2013-08-09,20130809,47192333,13162,4585250023,100.0,100.0,96.4, ,0.0,23121002.0,37549400.0,-14428398.0,79000,1415000,-1336000,642000,1103000.0,461000.0,-15122398,14.52,3.26,3.1,96.4
2013-08-12,20130812,33454945,10395,3215945925,96.4,96.7,95.6,-,0.4,14285240.0,27793050.0,-13507810.0,49000,389000,-340000,341000,1053000.0,712000.0,-13506810,14.46,3.25,3.11,96.0
2013-08-13,20130813,34392082,9192,3332838031,96.0,97.4,96.0,+,1.2,19643500.0,27324975.0,-7681475.0,0,1433000,-1433000,528000,842000.0,314000.0,-8586475,14.64,3.29,3.08,97.2
2013-08-14,20130814,44023158,9471,4245439666,96.0,97.3,95.8,-,0.4,24069244.0,35826548.0,-11757304.0,38000,1613000,-1575000,-387000,381000.0,768000.0,-13719304,14.58,3.36,3.09,96.8
2013-08-15,20130815,42687594,13251,4096103714,96.4,96.4,95.3,-,0.8,17393000.0,36486800.0,-19093800.0,124000,363000,-239000,-11000,564000.0,575000.0,-19343800,13.66,3.34,3.11,96.0
2013-08-16,20130816,37698875,11061,3632993006,95.4,97.5,95.2,+,0.5,22639319.0,25778448.0,-3139129.0,156000,472000,-316000,717000,1426000.0,709000.0,-2738129,13.73,3.35,3.1,96.5
2013-08-19,20130819,52061061,11661,4975788608,95.5,96.1,95.3,-,1.0,22194124.0,46532799.0,-24338675.0,233000,949000,-716000,223000,681000.0,458000.0,-24831675,13.58,3.32,3.13,95.5
2013-08-20,20130820,42471292,13924,4029465558,95.2,95.4,94.4,-,1.1,16363107.0,30029180.0,-13666073.0,243000,2471000,-2228000,-1062000,494000.0,1556000.0,-16956073,13.43,3.28,3.17,94.4
2013-08-22,20130822,60311712,15238,5666452853,93.0,94.9,92.9,+,0.1,38287501.0,46383309.0,-8095808.0,294000,1555000,-1261000,-745000,756000.0,1501000.0,-10101808,13.44,3.28,3.16,94.5
2013-08-23,20130823,44454018,12547,4301442889,95.7,97.3,95.5,+,2.5,24338000.0,26797503.0,-2459503.0,1409000,55000,1354000,767000,1341000.0,574000.0,-338503,13.8,3.37,3.08,97.0
2013-08-26,20130826,18698683,6745,1810213458,97.6,97.6,96.1,-,0.2,9066600.0,11909820.0,-2843220.0,406000,10000,396000,-558000,330000.0,888000.0,-3005220,13.77,3.36,3.09,96.8
2013-08-27,20130827,24474640,7827,2352807871,96.0,96.8,95.6,-,1.2,15924000.0,18954353.0,-3030353.0,335000,200000,135000,-946000,437000.0,1383000.0,-3841353,13.6,3.32,3.13,95.6
2013-08-28,20130828,35977333,10927,3476155213,95.6,97.3,95.1,+,1.2,28492000.0,20154983.0,8337017.0,586000,243000,343000,-1009000,425000.0,1434000.0,7671017,13.77,3.36,3.09,96.8
2013-08-29,20130829,52396628,11284,5026886622,96.9,98.9,96.9,+,1.9,46301475.0,32504524.0,13796951.0,1049000,500000,549000,-332000,944000.0,1276000.0,14013951,14.04,3.43,3.03,98.7
2013-08-30,20130830,38965628,11441,3890537600,99.6,100.5,98.8,+,1.8,33319815.0,14637545.0,18682270.0,680000,655000,25000,-1310000,274000.0,1584000.0,17397270,14.3,3.49,2.98,100.5
2013-09-02,20130902,30859517,10416,3120032522,100.0,102.0,99.6,+,1.5,26967000.0,7156819.0,19810181.0,0,898000,-898000,-343000,288000.0,631000.0,18569181,14.51,3.55,2.93,102.0
2013-09-03,20130903,33838396,10651,3462383175,103.0,103.0,101.5, ,0.0,27524367.0,12751755.0,14772612.0,818774,2317000,-1498226,-977000,185000.0,1162000.0,12297386,14.51,3.55,2.93,102.0
2013-09-04,20130904,25229190,8405,2540221572,100.5,101.5,100.0,-,1.5,17570000.0,18636900.0,-1066900.0,0,508000,-508000,354000,537000.0,183000.0,-1220900,14.3,3.49,2.98,100.5
2013-09-05,20130905,35890329,6991,3625656509,100.5,101.5,100.0,+,1.0,26124465.0,29555826.0,-3431361.0,103000,591000,-488000,1620000,1652000.0,32000.0,-2299361,14.44,3.53,2.95,101.5
2013-09-06,20130906,25342215,6824,2577284287,102.0,102.0,101.0,+,0.5,22010198.0,16118455.0,5891743.0,387000,370000,17000,-156000,183000.0,339000.0,5752743,14.51,3.55,2.93,102.0
2013-09-09,20130909,33083237,9300,3384738473,102.5,103.0,101.0,+,1.0,28113677.0,18291000.0,9822677.0,54000,112000,-58000,-275000,287000.0,562000.0,9489677,14.65,3.58,2.9,103.0
2013-09-10,20130910,37392161,10178,3877481244,103.0,104.5,102.5,+,1.5,33838000.0,14315000.0,19523000.0,193000,0,193000,-656000,106000.0,762000.0,19060000,14.86,3.63,2.86,104.5
2013-09-11,20130911,41349427,8961,4301437408,103.0,104.5,102.5, ,0.0,37393000.0,23136827.0,14256173.0,426000,31000,395000,467000,831000.0,364000.0,15118173,14.86,3.63,2.86,104.5
2013-09-12,20130912,32865283,7435,3411851649,103.0,104.5,103.0,-,1.0,30161155.0,21076716.0,9084439.0,0,68000,-68000,-663000,158000.0,821000.0,8353439,14.72,3.6,2.89,103.5
2013-09-13,20130913,23635017,6354,2423125734,102.5,103.0,102.0,-,1.0,20381000.0,18205743.0,2175257.0,60000,974000,-914000,-228000,91000.0,319000.0,1033257,14.58,3.56,2.92,102.5
2013-09-14,20130914,5222316,2440,537513232,102.5,103.5,102.0, ,0.0,3652000.0,301000.0,3351000.0,56000,110000,-54000,-398000,58000.0,456000.0,2899000,14.58,3.56,2.92,102.5
2013-09-16,20130916,40693136,12903,4271620780,104.0,105.5,104.0,+,3.0,36780000.0,8988038.0,27791962.0,80000,444000,-364000,76000,270000.0,194000.0,27503962,15.01,3.67,2.83,105.5
2013-09-17,20130917,25467674,5644,2678016770,105.5,105.5,104.5, ,0.0,23232395.0,15875811.0,7356584.0,0,164000,-164000,-643000,12000.0,655000.0,6549584,15.01,3.67,2.83,105.5
2013-09-18,20130918,34987213,5930,3638209439,105.0,105.5,103.0,-,2.5,27702018.0,27952829.0,-250811.0,81000,1881000,-1800000,801000,1154000.0,353000.0,-1249811,14.65,3.58,2.9,103.0
2013-09-23,20130923,57281171,11435,5999783595,103.0,106.0,102.5,+,2.5,52873336.0,43344711.0,9528625.0,0,538000,-538000,-625000,166000.0,791000.0,8365625,15.01,3.67,2.83,105.5
2013-09-24,20130924,28676262,6370,3010502846,105.0,105.5,104.0,-,0.5,26356000.0,19555910.0,6800090.0,60000,645000,-585000,-1114000,92000.0,1206000.0,5101090,14.94,3.65,2.85,105.0
2013-09-25,20130925,35289731,9153,3646816293,104.5,104.5,103.0,-,2.0,28047000.0,24139798.0,3907202.0,74000,261000,-187000,-65000,326000.0,391000.0,3655202,14.65,3.58,2.9,103.0
2013-09-26,20130926,23059548,5431,2360281896,103.5,103.5,101.5,-,1.5,17718876.0,13790468.0,3928408.0,44000,684000,-640000,-1086000,168000.0,1254000.0,2202408,14.44,3.53,2.95,101.5
