DateTime,Volume,Transaction,Open,High,Low,Close,Dir,Change,ForeignBuy,ForeignSell,ForeignNet,TrustBuy,TrustSell,TrustNet,DealerNet,DealerBuy,DealerSell,InvestorsNet,PE-Ratio,PBR,Yield,ForeignVol,TrustVol,DealerVol,InvestorsVol,Pattern,Trend,InvestorsNet_Dir,ForeignNet_Dir,TrustNet_Dir,DealerNet_Dir,Dir2
2018-01-16,23407,8156,240.0,240.5,238.0,240.5,+,0.5,19406,14502,4904,0,127,-127,-203,176,379,4574,18.12,4.36,2.91,33908,127,555,34590,0,1,1,1,0,0,1
2018-01-17,38118,12593,240.5,243.0,239.0,242.0,+,1.5,33465,17633,15831,77,14,63,1735,1835,100,17629,18.24,4.39,2.89,51099,91,1935,53125,0,1,1,1,1,1,1
2018-01-18,50119,19482,245.0,250.0,245.0,248.5,+,6.5,37270,10925,26344,64,1244,-1180,788,1570,782,25952,18.73,4.5,2.82,48195,1308,2352,51855,0,1,1,1,0,1,1
2018-01-19,55061,18801,253.5,255.5,251.5,255.5,+,7.0,44496,22367,22128,70,857,-787,132,1255,1123,21473,19.25,4.63,2.74,66864,927,2378,70169,0,0,1,1,0,1,1
2018-01-22,45907,13558,257.5,262.0,257.0,261.5,+,6.0,33139,30231,2907,196,934,-738,-557,559,1116,1612,19.71,4.74,2.68,63370,1130,1675,66175,0,0,1,1,0,0,1
2018-01-23,34606,13993,262.5,266.0,262.5,266.0,+,4.5,26176,12730,13445,139,163,-24,-804,300,1105,12617,20.05,4.82,2.63,38906,302,1405,40614,0,0,1,1,0,0,1
2018-01-24,42600,17287,263.0,263.0,256.5,258.0,-,8.0,23272,23499,-227,30,326,-296,925,1522,597,401,19.44,4.68,2.71,46772,356,2119,49247,0,0,1,0,0,1,2
2018-01-25,46214,15826,258.0,264.0,256.5,258.0, ,0.0,33304,28252,5052,208,169,39,74,659,585,5165,19.44,4.68,2.71,61556,377,1244,63177,0,0,1,1,1,1,0
2018-01-26,43514,12821,256.5,257.5,253.5,255.0,-,3.0,26301,23886,2414,10,1633,-1623,622,968,346,1413,19.22,4.62,2.75,50188,1643,1314,53145,0,0,1,1,0,1,2
2018-01-29,31306,12211,259.0,261.5,255.0,258.5,+,3.5,17369,13274,4094,307,255,52,722,1021,299,4868,19.48,4.68,2.71,30643,562,1320,32525,0,0,1,1,1,1,1
2018-01-30,37410,12987,256.0,257.5,252.5,253.0,-,5.5,20256,21764,-1507,49,190,-141,520,868,348,-1128,19.07,4.58,2.77,42021,239,1216,43476,0,0,0,0,0,1,2
2018-01-31,45807,13553,253.0,257.5,252.0,255.0,+,2.0,33932,32401,1530,65,35,30,1963,2427,464,3523,19.22,4.62,2.75,66333,100,2891,69324,0,2,1,1,1,1,1
2018-02-01,30900,13598,257.5,261.0,257.0,259.5,+,4.5,14436,18319,-3882,135,25,110,-653,428,1081,-4425,19.56,4.7,2.7,32756,160,1509,34425,0,2,0,0,1,0,1
2018-02-02,25707,11404,259.0,260.0,255.0,259.5, ,0.0,11572,18238,-6665,48,135,-87,-580,316,896,-7332,19.56,4.7,2.7,29811,183,1212,31206,0,2,0,0,0,0,0
2018-02-05,46554,16909,251.0,254.5,250.5,253.0,-,6.5,16489,38456,-21966,33,82,-49,978,1980,1002,-21037,19.07,4.58,2.77,54945,115,2982,58042,0,2,0,0,0,1,2
2018-02-06,104448,35455,242.5,243.5,234.0,239.0,-,14.0,34943,74153,-39209,121,156,-35,2811,6305,3493,-36432,18.01,4.33,2.93,109097,277,9798,119172,0,0,0,0,0,1,2
2018-02-07,82299,22962,245.0,245.5,239.5,240.0,+,1.0,37915,62574,-24658,541,248,293,-1009,1533,2542,-25374,18.09,4.35,2.92,100490,789,4075,105354,1,0,0,0,1,0,1
2018-02-08,31192,10274,239.5,242.0,238.0,238.5,-,1.5,16415,24242,-7827,134,234,-100,-385,299,684,-8312,17.97,4.32,2.94,40658,368,983,42009,0,0,0,0,0,0,2
2018-02-09,65939,19749,230.0,233.0,228.5,232.5,-,6.0,26759,54351,-27591,539,31,508,-329,916,1245,-27412,17.52,4.21,3.01,81110,570,2161,83841,0,1,0,0,1,0,2
2018-02-12,42917,10851,235.5,237.5,235.0,236.5,+,4.0,27440,33246,-5805,38,95,-57,-382,721,1103,-6244,17.82,4.29,2.96,60687,133,1824,62644,0,1,0,0,0,0,1
2018-02-21,76396,21512,244.5,244.5,242.0,242.5,+,6.0,64626,58997,5629,215,11,204,-190,992,1182,5643,18.33,4.13,2.89,123623,226,2174,126023,0,0,1,1,1,0,1
2018-02-22,45492,10071,244.0,244.0,239.0,239.5,-,3.0,35513,36426,-913,304,23,281,-318,419,737,-950,18.1,4.08,2.92,71940,327,1156,73423,0,0,0,0,1,0,2
2018-02-23,26985,10178,241.0,245.0,241.0,245.0,+,5.5,20479,12680,7799,377,11,366,-84,682,766,8081,18.52,4.17,2.86,33159,388,1448,34995,0,0,1,1,1,0,1
2018-02-26,36165,12565,247.0,247.5,245.0,246.5,+,1.5,23545,13943,9602,61,22,39,209,424,215,9850,18.63,4.2,3.25,37489,83,639,38211,0,0,1,1,1,1,1
2018-02-27,44699,10908,250.5,250.5,246.0,246.0,-,0.5,33096,32931,165,38,70,-32,-608,247,855,-474,18.59,4.19,3.25,66027,108,1102,67237,1,0,0,1,0,0,2
2018-03-01,43847,11589,244.0,245.0,242.0,243.0,-,3.0,29730,28375,1354,53,38,15,56,512,456,1425,18.37,4.14,3.29,58105,91,968,59164,0,0,1,1,1,1,2
2018-03-02,35289,10440,240.0,241.0,238.5,240.0,-,3.0,11473,27013,-15540,56,32,24,196,682,486,-15320,18.14,4.09,3.33,38486,88,1168,39742,0,1,0,0,1,1,2
2018-03-05,27337,9321,242.5,243.0,240.5,241.5,+,1.5,19081,19683,-601,6,53,-47,-514,139,653,-1162,18.25,4.11,3.31,38764,59,792,39616,0,1,0,0,0,0,1
2018-03-06,36945,13977,245.5,250.0,245.5,250.0,+,8.5,29537,14448,15089,225,247,-22,-671,587,1259,14396,18.9,4.26,3.2,43986,472,1846,46305,0,1,1,1,0,0,1
2018-03-07,30391,10521,248.0,248.5,246.0,247.0,-,3.0,20459,23686,-3227,68,0,68,-119,392,511,-3278,18.67,4.21,3.24,44145,68,903,45116,2,1,0,0,1,0,2
2018-03-08,20645,8817,249.5,251.5,249.0,249.5,+,2.5,12942,10764,2177,16,45,-29,514,1067,553,2662,18.86,4.25,3.21,23707,61,1620,25388,0,0,1,1,0,1,1
2018-03-09,22887,7050,250.0,251.0,248.5,250.5,+,1.0,12214,17482,-5267,1,0,1,471,512,41,-4795,18.93,4.27,3.19,29696,1,553,30250,0,0,0,0,1,1,1
2018-03-12,25100,10550,252.0,255.0,251.5,254.0,+,3.5,15903,12659,3243,0,20,-20,602,915,313,3825,19.2,4.33,3.15,28562,20,1228,29810,0,0,1,1,0,1,1
2018-03-13,34264,11700,255.5,259.0,255.0,259.0,+,5.0,27992,16075,11917,70,21,49,-36,401,437,11930,19.58,4.41,3.09,44068,91,838,44997,0,0,1,1,1,0,1
2018-03-14,24254,8518,256.5,257.5,255.5,257.0,-,2.0,9831,16488,-6656,173,157,16,433,1071,638,-6207,19.43,4.38,3.11,26320,330,1709,28359,8,0,0,0,1,1,2
2018-03-15,19396,5945,258.0,258.0,255.0,255.0,-,2.0,13030,15672,-2642,85,51,34,408,581,173,-2200,19.27,4.34,3.14,28703,136,754,29593,4,0,0,0,1,1,2
2018-03-16,62989,18058,253.0,256.0,249.5,255.0, ,0.0,45992,44859,1132,20,431,-411,646,1698,1052,1367,19.27,4.34,3.14,90852,451,2750,94053,0,0,1,1,0,1,0
2018-03-19,22440,9888,252.5,255.5,251.0,255.0, ,0.0,16579,10252,6327,38,107,-69,-213,356,569,6045,19.27,4.34,3.14,26832,145,925,27902,0,2,1,1,0,0,0
2018-03-20,22335,9334,253.0,254.0,251.5,253.0,-,2.0,16201,11965,4235,116,219,-103,-190,111,301,3942,19.12,4.31,3.16,28167,335,412,28914,0,2,1,1,0,0,2
2018-03-21,32977,11575,255.0,255.0,251.0,252.5,-,0.5,22641,22767,-126,26,54,-28,94,604,510,-60,19.09,4.3,3.17,45408,80,1114,46602,1,0,0,0,0,1,2
2018-03-22,27000,10475,254.5,254.5,249.5,251.5,-,1.0,18054,16574,1479,8,103,-95,87,434,347,1471,19.01,4.28,3.18,34628,111,781,35520,0,0,1,1,0,1,2
2018-03-23,52974,20513,245.0,247.0,244.0,245.0,-,6.5,23807,25529,-1721,20,109,-89,-833,490,1323,-2643,18.52,4.17,3.27,49336,129,1813,51278,0,0,0,0,0,0,2
2018-03-26,39487,11404,241.5,244.5,241.5,243.5,-,1.5,14056,31977,-17921,61,133,-72,1008,1426,418,-16985,18.41,4.15,3.29,46033,194,1844,48071,0,0,0,0,0,1,2
2018-03-27,31100,11698,248.0,251.0,247.0,251.0,+,7.5,22456,18687,3769,25,77,-52,-752,312,1064,2964,18.97,4.28,3.19,41143,102,1376,42621,0,0,1,1,0,0,1
2018-03-28,29924,13041,247.5,248.0,244.0,245.0,-,6.0,12264,19335,-7071,30,30,0,-1342,448,1790,-8413,18.52,4.17,3.27,31600,60,2238,33898,0,0,0,0,1,0,2
2018-03-29,36427,12832,243.0,247.0,242.5,244.0,-,1.0,18375,31494,-13118,34,63,-29,-47,879,926,-13194,18.44,4.16,3.28,49870,97,1805,51772,0,0,0,0,0,0,2
2018-03-30,16996,7578,247.5,249.5,246.0,246.0,+,2.0,9520,6982,2537,128,30,98,-336,484,820,2299,18.59,4.19,3.25,16502,158,1304,17964,0,0,1,1,1,0,1
2018-03-31,3603,2409,247.5,249.0,246.5,247.5,+,1.5,86,116,-30,20,27,-7,-196,78,274,-233,18.71,4.22,3.23,202,47,352,601,0,0,0,0,0,0,1
2018-04-02,19029,6951,248.5,249.0,245.0,246.5,-,1.0,8387,10868,-2480,1,313,-312,-321,44,365,-3113,18.63,4.2,3.25,19256,314,409,19979,0,0,0,0,0,0,2
2018-04-03,35813,13270,243.0,244.5,242.0,244.0,-,2.5,15999,26817,-10817,102,54,48,-292,836,1128,-11061,18.44,4.16,3.28,42817,156,1964,44937,0,0,0,0,1,0,2
2018-04-09,35465,12437,248.0,248.0,243.5,245.0,+,1.0,22759,22082,677,28,0,28,856,1179,323,1561,18.52,4.17,3.27,44842,28,1502,46372,0,0,1,1,1,1,1
2018-04-10,25268,11912,244.5,249.0,243.5,245.5,+,0.5,11701,13312,-1611,68,210,-142,723,1192,469,-1030,18.56,4.18,3.26,25013,278,1661,26952,0,0,0,0,0,1,1
2018-04-11,21777,8813,246.5,248.5,246.5,248.0,+,2.5,11514,13179,-1665,10,66,-56,840,1233,393,-881,18.75,4.22,3.23,24694,76,1626,26396,0,2,0,0,0,1,1
2018-04-12,20476,6898,248.5,248.5,244.0,245.0,-,3.0,7559,16185,-8626,121,60,61,963,1181,218,-7602,18.52,4.17,3.27,23744,181,1399,25324,4,0,0,0,1,1,2
2018-04-13,19946,5549,246.0,246.0,244.0,244.5,-,0.5,13417,17541,-4124,191,236,-45,124,392,268,-4045,18.48,4.17,3.27,30958,427,660,32045,0,0,0,0,0,1,2
2018-04-16,21608,8436,243.0,244.0,242.0,243.5,-,1.0,12148,16877,-4729,124,655,-531,-330,159,489,-5590,18.41,4.15,3.29,29026,779,648,30453,0,2,0,0,0,0,2
2018-04-17,42756,18381,243.0,243.5,237.5,238.0,-,5.5,14943,26265,-11322,257,665,-407,-421,727,1148,-12150,17.99,4.05,3.36,41209,922,1875,44007,0,2,0,0,0,0,2
2018-04-18,44768,12132,239.5,241.5,236.5,238.0, ,0.0,22162,26717,-4554,39,117,-78,-261,528,789,-4893,17.99,4.05,3.36,48880,156,1317,50353,0,2,0,0,0,0,0
2018-04-19,33230,10987,242.0,244.5,241.0,244.5,+,6.5,27875,19574,8301,41,337,-296,-44,534,578,7961,18.48,4.17,3.27,47449,378,1112,48939,0,2,1,1,0,0,1
2018-04-20,129890,46349,228.0,231.5,228.0,229.0,-,15.5,38080,109115,-71035,490,1529,-1039,754,2256,1502,-71320,17.31,3.9,3.49,147195,2019,3758,152973,0,2,0,0,0,1,2
2018-04-23,71901,22048,226.5,227.5,225.0,226.5,-,2.5,16994,60917,-43922,192,300,-108,978,1242,264,-43052,17.12,3.86,3.53,77912,492,1506,79910,0,0,0,0,0,1,2
2018-04-24,45206,13970,225.0,227.5,225.0,227.0,+,0.5,21892,38045,-16152,424,170,254,1225,1430,205,-14673,17.16,3.87,3.52,59937,594,1635,62166,0,0,0,0,1,1,1
2018-04-25,48975,15136,225.5,226.0,224.0,225.0,-,2.0,23383,42053,-18670,82,664,-582,1084,1673,589,-18168,17.01,3.83,3.56,65437,746,2262,68445,0,0,0,0,0,1,2
2018-04-26,48176,16253,225.0,225.5,221.0,222.0,-,3.0,21708,36904,-15195,33,126,-93,491,1556,1065,-14797,16.78,3.78,3.6,58612,159,2621,61392,0,0,0,0,0,1,2
2018-04-27,34443,10859,225.0,225.5,221.0,223.5,+,1.5,21898,28007,-6109,218,132,86,1372,1856,484,-4651,16.89,3.81,3.58,49906,350,2340,52596,0,0,0,0,1,1,1
2018-04-30,28500,9480,224.5,228.0,222.5,227.0,+,3.5,15723,18463,-2740,155,45,110,1132,1752,620,-1498,17.16,3.87,3.52,34186,200,2372,36758,0,0,0,0,1,1,1
2018-05-02,38436,11445,227.0,227.5,222.5,223.0,-,4.0,20741,32307,-11566,26,121,-95,258,928,670,-11403,16.75,3.6,3.59,53048,147,1598,54793,0,0,0,0,0,1,2
2018-05-03,33507,12287,221.0,222.5,220.0,220.5,-,2.5,16629,26167,-9537,122,1128,-1006,-429,646,1075,-10972,16.57,3.56,3.63,42796,1250,1721,45767,0,1,0,0,0,0,2
2018-05-04,28477,8445,221.0,224.0,220.5,223.0,+,2.5,21163,20214,949,35,424,-389,-228,525,753,332,16.75,3.6,3.59,41377,459,1278,43114,0,1,1,1,0,0,1
2018-05-07,23751,8951,225.0,225.5,221.5,223.5,+,0.5,8552,16167,-7614,5,268,-263,-445,434,879,-8323,16.79,3.61,3.58,24719,273,1313,26306,0,1,0,0,0,0,1
2018-05-08,40324,13229,224.0,228.5,223.5,228.0,+,4.5,21115,26736,-5620,216,466,-249,-40,895,935,-5910,17.13,3.68,3.51,47852,682,1830,50364,0,0,0,0,0,0,1
2018-05-09,35597,12616,228.5,232.0,228.5,229.5,+,1.5,17566,18552,-986,1,29,-28,-604,483,1087,-1618,17.24,3.71,3.49,36119,30,1570,37719,0,0,0,0,0,0,1
2018-05-10,27530,11051,231.0,231.5,229.0,229.5, ,0.0,10433,17084,-6651,147,0,147,-415,179,594,-6919,17.24,3.71,3.49,27517,147,773,28437,0,0,0,0,1,0,0
2018-05-11,30693,11920,232.0,234.0,230.5,233.0,+,3.5,12766,9912,2853,109,468,-359,-214,673,887,2280,17.51,3.76,3.43,22678,577,1560,24815,0,0,1,1,0,0,1
2018-05-14,23577,7666,234.5,234.5,232.5,233.0, ,0.0,14655,17563,-2908,7,468,-461,0,442,442,-3369,17.51,3.76,3.43,32218,475,884,33577,0,2,0,0,0,1,0
2018-05-15,23771,7810,233.5,234.0,229.5,230.5,-,2.5,10904,16189,-5284,20,452,-432,-430,583,1013,-6146,17.32,3.72,3.47,27094,472,1596,29162,0,0,0,0,0,0,2
2018-05-16,14834,5398,229.5,230.5,228.5,230.5, ,0.0,10137,9487,650,6,230,-224,-222,134,356,204,17.32,3.72,3.47,19624,236,490,20350,0,0,1,1,0,0,0
2018-05-17,27702,8428,231.0,231.5,226.5,226.5,-,4.0,19888,22744,-2855,51,560,-509,-407,260,667,-3771,17.02,3.66,3.53,42633,611,927,44171,4,0,0,0,0,0,2
2018-05-18,28187,9720,225.5,227.5,223.5,223.5,-,3.0,16394,19278,-2884,0,1866,-1866,55,626,571,-4695,16.79,3.61,3.58,35672,1866,1197,38735,0,0,0,0,0,1,2
2018-05-21,16417,7591,225.0,230.0,225.0,229.0,+,5.5,10220,7266,2953,588,502,86,-308,494,802,2731,17.21,3.7,3.49,17486,1090,1296,19872,0,0,1,1,1,0,1
2018-05-22,22422,6963,230.0,233.5,229.0,229.0, ,0.0,13227,8305,4922,24,30,-6,-27,541,568,4889,17.21,3.7,3.49,21533,54,1109,22696,0,0,1,1,0,0,0
2018-05-23,26737,5059,231.5,231.5,228.5,228.5,-,0.5,22541,20209,2332,130,393,-262,400,888,488,2469,17.17,3.69,3.5,42750,523,1376,44650,0,0,1,1,0,1,2
2018-05-24,13450,4240,229.5,230.0,228.5,229.0,+,0.5,10340,11493,-1153,159,141,18,666,801,135,-469,17.21,3.7,3.49,21833,300,936,23069,6,2,0,0,1,1,1
2018-05-25,16486,5474,228.5,229.5,228.0,228.5,-,0.5,11053,13052,-1999,188,447,-259,238,554,316,-2020,17.17,3.69,3.5,24105,635,870,25610,0,0,0,0,0,1,2
2018-05-28,17673,7239,229.5,230.0,226.5,227.0,-,1.5,9751,13162,-3411,50,138,-88,478,591,113,-3021,17.05,3.67,3.52,22913,188,704,23805,0,0,0,0,0,1,2
2018-05-29,25770,11400,226.5,226.5,223.5,225.0,-,2.0,11383,22675,-11292,170,330,-160,-154,456,610,-11606,16.9,3.63,3.56,34059,500,1066,35625,0,0,0,0,0,0,2
2018-05-30,49667,21406,224.0,224.0,220.5,221.0,-,4.0,20653,33871,-13218,82,1813,-1731,-331,748,1079,-15280,16.6,3.57,3.62,54525,1895,1827,58247,0,1,0,0,0,0,2
2018-05-31,96587,12737,221.5,224.0,220.5,224.0,+,3.0,85105,85265,-159,103,933,-830,-804,431,1235,-1793,16.83,3.62,3.57,170371,1036,1666,173073,0,0,0,0,0,0,1
2018-06-01,36652,7627,224.5,226.5,224.0,224.0, ,0.0,30752,31390,-637,10,137,-127,1178,1398,220,413,16.83,3.62,3.57,62143,147,1618,63908,0,0,1,0,0,1,0
2018-06-04,31257,9746,227.5,229.0,227.0,229.0,+,5.0,23534,20651,2883,56,183,-127,1090,1501,411,3846,17.21,3.7,3.49,44185,239,1912,46336,0,0,1,1,0,1,1
2018-06-05,27714,8509,230.0,230.0,226.5,229.0, ,0.0,21251,20385,865,29,102,-73,-349,214,563,443,17.21,3.7,3.49,41636,131,777,42544,0,0,1,1,0,0,0
2018-06-06,30375,9758,229.0,230.0,227.0,230.0,+,1.0,23998,21948,2049,75,248,-173,663,1124,461,2539,17.28,3.71,3.48,45947,323,1585,47855,0,0,1,1,0,1,1
2018-06-07,25277,9146,231.0,231.5,228.0,230.0, ,0.0,18442,17208,1233,331,232,99,-49,471,520,1283,17.28,3.71,3.48,35650,563,991,37204,0,0,1,1,1,0,0
2018-06-08,24192,7775,229.0,229.0,226.0,227.0,-,3.0,13913,19629,-5715,23,359,-336,777,1531,754,-5274,17.05,3.67,3.52,33542,382,2285,36209,0,0,0,0,0,1,2
2018-06-11,22028,6726,226.5,227.0,225.0,226.0,-,1.0,14141,17286,-3145,12,751,-739,676,1038,362,-3208,16.98,3.65,3.54,31427,763,1400,33590,0,0,0,0,0,1,2
2018-06-12,30189,8281,225.0,229.0,224.0,229.0,+,3.0,20167,21816,-1648,5,331,-326,-313,795,1108,-2287,17.21,3.7,3.49,41984,336,1903,44223,7,0,0,0,0,0,1
2018-06-13,36081,10687,229.0,232.0,228.0,232.0,+,3.0,27891,20627,7264,50,528,-478,-269,742,1011,6517,17.43,3.75,3.45,48518,578,1753,50849,0,0,1,1,0,0,1
2018-06-14,36932,12252,230.0,230.0,226.5,226.5,-,5.5,19391,30005,-10614,151,1362,-1211,-591,1153,1744,-12416,17.02,3.66,3.53,49397,1513,2897,53807,0,0,0,0,0,0,2
2018-06-15,49506,10090,225.0,231.0,224.0,231.0,+,4.5,29502,37714,-8211,19,975,-956,-149,857,1006,-9316,17.36,3.73,3.46,67216,994,1863,70073,7,0,0,0,0,0,1
2018-06-19,61142,19088,225.5,226.0,224.0,225.0,-,6.0,32210,54440,-22229,220,594,-374,-101,687,788,-22704,16.9,3.63,3.56,86650,814,1475,88939,0,2,0,0,0,0,2
2018-06-20,40708,13262,224.5,227.5,223.5,226.0,+,1.0,22820,34160,-11339,497,68,429,3252,4002,750,-7657,16.98,3.65,3.54,56981,565,4752,62299,7,2,0,0,1,1,1
2018-06-21,32572,9421,227.5,228.0,226.0,226.5,+,0.5,9432,27155,-17723,32,482,-450,2404,2688,284,-15769,17.02,3.66,3.53,36587,514,2972,40073,0,2,0,0,0,1,1
2018-06-22,44211,14388,224.5,227.5,224.0,227.5,+,1.0,15806,28004,-12197,0,81,-81,5674,6068,394,-6604,17.09,3.67,3.52,43810,81,6462,50353,5,2,0,0,0,1,1
2018-06-25,49058,17959,220.0,220.5,218.0,218.0,X,0.0,21782,33629,-11847,0,0,0,-4269,472,4741,-16116,16.38,3.52,3.67,55412,0,5213,60625,0,0,0,0,1,0,2
2018-06-26,43080,15639,215.5,216.0,212.5,214.5,-,3.5,20798,33147,-12349,2,534,-532,-652,1378,2030,-13533,16.12,3.46,3.73,53945,536,3408,57889,0,0,0,0,0,0,2
2018-06-27,40863,12681,216.0,216.0,212.5,213.0,-,1.5,29659,33738,-4078,68,549,-481,-310,494,804,-4869,16.0,3.44,3.76,63397,617,1298,65312,0,0,0,0,0,0,2
2018-06-28,38816,10772,211.0,214.5,210.0,212.0,-,1.0,26565,30038,-3472,211,211,0,-1216,378,1594,-4688,15.93,3.42,3.77,56603,422,1972,58997,0,0,0,0,1,0,2
2018-06-29,36848,8652,212.0,217.0,212.0,216.5,+,4.5,29848,28500,1348,80,132,-52,-570,374,944,726,16.27,3.5,3.7,58348,212,1318,59878,0,0,1,1,0,0,1
2018-07-02,33496,8508,218.5,219.0,214.0,214.0,-,2.5,26909,27630,-721,90,256,-166,-94,667,761,-981,16.08,3.46,3.74,54540,346,1428,56314,1,1,0,0,0,0,2
2018-07-03,28663,7758,215.5,218.0,213.5,214.5,+,0.5,23884,23368,516,64,194,-130,-530,531,1061,-143,16.12,3.46,3.73,47253,258,1592,49103,6,1,0,1,0,0,1
2018-07-04,15359,5434,217.0,217.5,215.5,216.0,+,1.5,12737,10706,2030,49,120,-71,287,953,666,2246,16.23,3.49,3.7,23443,169,1619,25231,0,0,1,1,0,1,1
2018-07-05,18225,5581,214.0,215.0,213.0,214.5,-,1.5,12357,15662,-3305,99,15,84,-171,309,480,-3392,16.12,3.46,3.73,28019,114,789,28922,0,0,0,0,1,0,2
2018-07-06,31344,8620,217.5,217.5,215.0,217.0,+,2.5,22609,25063,-2453,29,149,-120,-230,217,447,-2803,16.3,3.5,3.69,47672,178,664,48514,0,1,0,0,0,0,1
2018-07-09,41165,14795,219.5,223.0,218.5,221.5,+,4.5,31170,20680,10490,1432,145,1287,404,1019,615,12181,16.75,3.6,3.59,51850,1577,1634,55061,0,0,1,1,1,1,1
2018-07-10,20196,6922,223.0,224.0,222.0,222.0,+,0.5,14367,14255,112,662,0,662,-727,190,917,47,16.68,3.58,3.6,28622,662,1107,30391,0,0,1,1,1,0,1
2018-07-11,19854,7437,220.0,220.0,218.0,220.0,-,2.0,11854,14606,-2752,500,9,491,-2320,236,2556,-4581,16.53,3.55,3.64,26460,509,2792,29761,0,0,0,0,1,0,2
2018-07-12,23806,7885,218.0,222.0,218.0,220.5,+,0.5,18620,20965,-2345,294,59,235,114,344,230,-1996,16.57,3.56,3.63,39585,353,574,40512,0,0,0,0,1,1,1
2018-07-13,30419,11723,222.5,224.5,222.5,224.5,+,4.0,22238,18857,3380,211,92,119,14,455,441,3513,16.87,3.63,3.56,41096,303,896,42295,0,1,1,1,1,1,1
